fishNum,species,PC1,PC2,PC3
LT001,lakeTrout,-2.991331145269041,0.02837677869598587,-0.06591999940426208
LT001,lakeTrout,-15.355506095781514,1.3102221791677735,-0.536029984095574
LT001,lakeTrout,-8.675487952832551,-1.5250999345523506,0.5223435350783652
LT001,lakeTrout,-13.463378869214171,-4.469906026666036,5.139051449182995
LT001,lakeTrout,-14.893038467826514,-6.043073678076612,3.042647331385813
LT001,lakeTrout,-13.86361317212944,-4.018961650987809,1.6135226910345233
LT001,lakeTrout,-4.715047890467524,-7.049555511963324,1.2099618270085835
LT001,lakeTrout,-3.2496436714010786,-4.808067815246415,-1.5568706212861048
LT001,lakeTrout,1.1357668049027978,-1.0331506050789157,2.8025553454352163
LT001,lakeTrout,1.3733359944107328,-2.337612502728879,-1.1238655477479476
LT001,lakeTrout,-8.549015860564419,2.5034955551894207,-2.345272540673803
LT001,lakeTrout,-11.160671189046019,-1.5338923055502756,-2.486242508313531
LT001,lakeTrout,-5.326754307387989,0.44946354411811473,1.2705737284493086
LT001,lakeTrout,-1.7277450656188333,-2.8233369733523617,0.5685010266406936
LT001,lakeTrout,-6.167551097148784,-6.289305861900236,2.9991281070058466
LT001,lakeTrout,-16.48542368955727,-2.4029969413706267,4.068134276800755
LT001,lakeTrout,-14.675090982679992,-3.798101064930081,2.2654437171890454
LT001,lakeTrout,-9.640345563290486,-1.4715430857032032,1.0835904808849397
LT001,lakeTrout,-7.785685531685331,2.226678477937827,2.5704108731615802
LT001,lakeTrout,-5.588103397837957,0.02029133987306602,-2.1468395994938927
LT001,lakeTrout,-2.189146121858329,-5.993697442479383,-1.7674017976242578
LT001,lakeTrout,1.2562048230948408,-1.1217131415717536,-0.8542255656074219
LT001,lakeTrout,0.40486000644376374,0.7336702388716544,-0.05294717474903665
LT001,lakeTrout,-10.408037353753121,-3.126991523352417,-2.397273330958324
LT001,lakeTrout,-4.997347887290802,2.2408373110556976,1.9684148659174294
